customer_number,fin_period,total_due,amt_current,amt_30_days,amt_60_days,amt_90_days,amt_120_days,amt_150_days,amt_180_days,amt_210_days,amt_240_days,amt_270_days,amt_300_days,amt_330_days,amt_360_days
MLEN01,202001,1812.6,1812.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201803,11478.55,11118.31,0.0,360.24,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201804,6259.68,0.0,6259.68,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201805,-451.55,-451.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201806,226.75,226.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201807,414.85,188.1,226.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201808,4295.4,4295.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201809,-494.37,-494.37,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201810,1582.71,1582.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201811,1582.71,0.0,1582.71,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201812,-119.77,-119.77,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201901,-119.77,-119.77,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201902,-119.77,-119.77,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201903,13.61,13.61,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201904,-119.77,-119.77,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201905,5128.79,5128.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201906,-353.28,-353.28,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201907,-353.28,-353.28,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201908,-353.28,-353.28,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201909,-296.85,-296.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201910,-296.85,-296.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201911,-296.85,-296.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,201912,-296.85,-296.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOB02,202001,-296.85,-296.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MLOBC1,201803,4629.0,0.0,0.0,0.0,0.0,4629.0,0.0,0,0,0,0,0,0,0
MLOBC1,201804,4629.0,0.0,0.0,0.0,0.0,0.0,4629.0,0,0,0,0,0,0,0
MLOBC1,201805,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,4629,0,0,0,0,0,0
MLOBC1,201806,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4629,0,0,0,0,0
MLOBC1,201807,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4629,0,0,0,0
MLOBC1,201808,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4629,0,0,0
MLOBC1,201809,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4629,0,0
MLOBC1,201810,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3057,0
MLOBC1,201811,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3057
MLOBC1,201812,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3057
MLOBC1,201901,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3057
MLOBC1,201902,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3057
MLOBC1,201903,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1804
MLOBC1,201904,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1804
MMOE01,201803,6883.32,6883.32,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201804,6993.74,110.42,6883.32,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201805,11759.63,4765.89,110.42,6883.32,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201806,11948.28,188.65,4765.89,110.42,6883.32,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201807,30270.14,23321.86,188.65,4765.89,110.42,1883.32,0.0,0,0,0,0,0,0,0
MMOE01,201808,30755.73,485.59,23321.86,188.65,4765.89,110.42,1883.32,0,0,0,0,0,0,0
MMOE01,201809,24189.37,381.92,485.59,23321.86,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201810,16449.08,259.71,381.92,485.59,15321.86,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201811,16712.96,263.88,259.71,381.92,485.59,15321.86,0.0,0,0,0,0,0,0,0
MMOE01,201901,2148.9,2148.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201902,2781.87,632.97,2148.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201903,2826.5,44.63,632.97,2148.9,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201904,9877.4,7050.9,44.63,632.97,2148.9,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201905,7608.8,0.0,7050.9,44.63,513.27,0.0,0.0,0,0,0,0,0,0,0
MMOE01,201906,7608.8,0.0,0.0,7050.9,44.63,513.27,0.0,0,0,0,0,0,0,0
MMOE01,201907,7608.8,0.0,0.0,0.0,7050.9,44.63,513.27,0,0,0,0,0,0,0
MMOE01,201908,7050.9,0.0,0.0,0.0,0.0,6493.0,44.63,513,0,0,0,0,0,0
MMOE01,201909,7050.9,0.0,0.0,0.0,0.0,0.0,6493.0,44,513,0,0,0,0,0
MMOE01,201910,7050.9,0.0,0.0,0.0,0.0,0.0,0.0,6493,44,513,0,0,0,0
MMOE01,201911,4550.9,0.0,0.0,0.0,0.0,0.0,0.0,0,4550,0,0,0,0,0
MMOE01,201912,3048.13,48.13,0.0,0.0,0.0,0.0,0.0,0,0,3000,0,0,0,0
MMOE01,202001,3048.13,0.0,48.13,0.0,0.0,0.0,0.0,0,0,0,3000,0,0,0
MMOEC1,201807,4385.96,4385.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOEC1,201808,4385.96,0.0,4385.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOEC1,201809,4385.96,0.0,0.0,4385.96,0.0,0.0,0.0,0,0,0,0,0,0,0
MMOEC1,201810,4385.96,0.0,0.0,0.0,4385.96,0.0,0.0,0,0,0,0,0,0,0
MMOEC1,201811,4385.96,0.0,0.0,0.0,0.0,4385.96,0.0,0,0,0,0,0,0,0
MMOEC1,201812,4385.96,0.0,0.0,0.0,0.0,0.0,4385.96,0,0,0,0,0,0,0
MMOEC1,201901,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,4385,0,0,0,0,0,0
MMOEC1,201902,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,4385,0,0,0,0,0
MMOEC1,201903,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4385,0,0,0,0
MMOEC1,201904,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4385,0,0,0
MMOEC1,201905,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4385,0,0
MMOEC1,201906,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4385,0
MMOEC1,201907,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,201908,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,201909,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,201910,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,201911,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,201912,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MMOEC1,202001,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
MNSARK,201807,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201803,12887.7,12887.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201804,44054.71,44054.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201805,188.1,188.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201807,449.16,449.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201808,812.82,363.66,449.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201809,1577.76,1577.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201810,1577.76,0.0,1577.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201812,-1498.87,-1498.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201901,-1350.67,-1350.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201902,-950.53,-950.53,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201903,-828.55,-828.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201904,-828.55,-828.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201905,-584.59,-584.59,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201906,-609.67,-609.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201907,-609.67,-609.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201908,47971.84,47971.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201909,-533.8,-533.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201910,138.8,138.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201911,1999.84,1861.04,138.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,201912,10743.64,8743.8,1861.04,138.8,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA01,202001,1128.6,1128.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201807,678.3,678.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201808,8554.56,8554.56,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201809,5422.04,0.0,5422.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201810,568.88,0.0,0.0,568.88,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201902,1065.9,1065.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201903,245.95,0.0,245.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201904,780.9,780.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201905,914.14,914.14,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201906,53.44,0.0,53.44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201907,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201908,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201909,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201910,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201911,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,201912,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA02,202001,-713.78,-713.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA03,201808,82422.0,82422.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MOSA03,202001,45714.0,45714.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201803,3908.8,0.0,0.0,0.0,0.0,3908.8,0.0,0,0,0,0,0,0,0
MRAA02,201804,3908.8,0.0,0.0,0.0,0.0,0.0,3908.8,0,0,0,0,0,0,0
MRAA02,201805,3908.8,0.0,0.0,0.0,0.0,0.0,0.0,3908,0,0,0,0,0,0
MRAA02,201806,3908.8,0.0,0.0,0.0,0.0,0.0,0.0,0,3908,0,0,0,0,0
MRAA02,201807,3908.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3908,0,0,0,0
MRAA02,201808,3908.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3908,0,0,0
MRAA02,201809,1908.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1908,0,0
MRAA02,201810,3195.99,3195.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201811,31.92,31.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201812,31.92,0.0,31.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201901,31.92,0.0,0.0,31.92,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201902,3192.0,3160.08,0.0,0.0,31.92,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201903,5380.8,2188.8,3160.08,0.0,0.0,31.92,0.0,0,0,0,0,0,0,0
MRAA02,201904,3380.8,0.0,2188.8,1192.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201905,24448.0,21067.2,0.0,2188.8,1192.0,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201906,24448.0,0.0,21067.2,0.0,2188.8,1192.0,0.0,0,0,0,0,0,0,0
MRAA02,201907,23434.92,178.92,0.0,21067.2,0.0,996.8,1192.0,0,0,0,0,0,0,0
MRAA02,201908,21216.12,0.0,178.92,0.0,21037.2,0.0,0.0,0,0,0,0,0,0,0
MRAA02,201909,18216.12,0.0,0.0,178.92,0.0,18037.2,0.0,0,0,0,0,0,0,0
MRAA02,201910,15167.96,951.84,0.0,0.0,178.92,0.0,14037.2,0,0,0,0,0,0,0
MRAA02,201911,15167.96,0.0,951.84,0.0,0.0,178.92,0.0,14037,0,0,0,0,0,0
MRAA02,201912,15167.96,0.0,0.0,951.84,0.0,0.0,178.92,0,14037,0,0,0,0,0
MRAA02,202001,15167.96,1000.0,0.0,0.0,951.84,0.0,0.0,178,0,13037,0,0,0,0
MRAA03,201803,1248.42,0.0,0.0,0.0,0.0,1248.42,0.0,0,0,0,0,0,0,0
MRAA03,201804,-51.58,-51.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201805,1336.94,1336.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201806,3867.74,2530.8,1336.94,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201807,3867.74,0.0,2530.8,1336.94,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201808,3867.74,0.0,0.0,2530.8,1336.94,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201809,3867.74,0.0,0.0,0.0,2530.8,1336.94,0.0,0,0,0,0,0,0,0
MRAA03,201810,464.64,96.9,0.0,0.0,0.0,0.0,367.74,0,0,0,0,0,0,0
MRAA03,201811,464.64,0.0,96.9,0.0,0.0,0.0,0.0,367,0,0,0,0,0,0
MRAA03,201812,1245.54,780.9,0.0,96.9,0.0,0.0,0.0,0,367,0,0,0,0,0
MRAA03,201901,745.54,0.0,745.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201902,2769.04,2023.5,0.0,745.54,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201903,2769.04,0.0,2023.5,0.0,745.54,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201904,2333.34,564.3,0.0,1769.04,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201905,3023.04,689.7,564.3,0.0,1769.04,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201906,3023.04,0.0,689.7,564.3,0.0,1769.04,0.0,0,0,0,0,0,0,0
MRAA03,201907,1023.04,0.0,0.0,689.7,333.34,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201908,-0.96,-0.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201909,151.52,151.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MRAA03,201910,151.52,0.0,151.52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
